Ссылка,Метро,Время до метро,Количество комнат,Общая площадь,Жилая площадь,Этаж,Этажность дома,Срок сдачи,Тип жилья,Высота потолков,Ванная,Вид из окна,Цена
https://www.cian.ru/sale/flat/228966277/,Октябрьская,5.0,4.0,256.4,121.0,4,16,2010.0,Вторичка,3.8,"3 совмещенных, 1 раздельный",На улицу и двор,269502120
https://www.cian.ru/sale/flat/233386287/,Кропоткинская,,3.0,160.0,,4,6,2003.0,Вторичка,3.1,3 совмещенных,На улицу и двор,202126590
https://www.cian.ru/sale/flat/244034652/,Верхние Лихоборы,1.0,1.0,36.2,13.1,8,24,2021.0,Новостройка,,1 совмещенный,,9250000
https://www.cian.ru/sale/flat/241958665/,Рязанский проспект,1.0,2.0,44.0,30.0,4,5,1962.0,Вторичка,2.48,1 совмещенный,Во двор,9500000
https://www.cian.ru/sale/flat/213859805/,Медведково,10.0,2.0,50.9,25.3,7,16,1980.0,Вторичка,2.65,1 совмещенный,Во двор,14500000
https://www.cian.ru/sale/flat/247698747/,Фрунзенская,11.0,5.0,241.68,115.9,7,11,,Вторичка,,4 совмещенных,,255000000
https://www.cian.ru/sale/flat/251689870/,Бунинская аллея,4.0,1.0,36.5,11.0,7,13,,Новостройка,,1 совмещенный,Во двор,6200000
https://www.cian.ru/sale/flat/256395436/,Семеновская,3.0,2.0,45.4,28.5,1,5,1959.0,Вторичка,2.75,1 раздельный,На улицу,11300000
https://www.cian.ru/sale/flat/203010412/,Полянка,9.0,3.0,114.0,70.0,7,9,2000.0,Вторичка,,,На улицу и двор,89700000
https://www.cian.ru/sale/flat/253337218/,Озерная,1.0,,160.0,88.0,19,19,2000.0,Вторичка,2.8,2 раздельных,,36000000
https://www.cian.ru/sale/flat/253840944/,Маяковская,,4.0,178.0,,10,12,1938.0,Вторичка,3.2,"2 совмещенных, 1 раздельный",,223731000
https://www.cian.ru/sale/flat/255792426/,Перово,1.0,1.0,38.0,16.2,8,24,2006.0,Вторичка,,,,11650000
https://www.cian.ru/sale/flat/234524295/,Ольховая,4.0,1.0,39.24,15.1,2,14,2020.0,Вторичка,2.8,1 совмещенный,Во двор,6500000
https://www.cian.ru/sale/flat/256467978/,Говорово,12.0,2.0,52.3,23.0,2,23,2007.0,Вторичка,,1 совмещенный,,14800000
https://www.cian.ru/sale/flat/254426601/,,,1.0,28.5,,4,4,,Вторичка,,,,4600000
https://www.cian.ru/sale/flat/221249588/,Новослободская,9.0,2.0,60.0,37.0,5,5,1959.0,,,,,33559650
https://www.cian.ru/sale/flat/253275891/,Тверская,9.0,4.0,178.0,,5,8,,Вторичка,,3 совмещенных,,333617850
https://www.cian.ru/sale/flat/253545745/,Кропоткинская,7.0,3.0,123.0,,2,7,2012.0,Вторичка,,,,209100000
https://www.cian.ru/sale/flat/256478858/,Аэропорт,17.0,2.0,47.0,,8,41,,Вторичка,,,,24500000
https://www.cian.ru/sale/flat/253681591/,Алексеевская,2.0,1.0,36.0,18.0,3,9,1966.0,Вторичка,,1 раздельный,,12300000
https://www.cian.ru/sale/flat/239156936/,Фрунзенская,9.0,4.0,245.0,,4,12,,Вторичка,,3 совмещенных,,280000000
https://www.cian.ru/sale/flat/187061366/,Шипиловская,7.0,2.0,52.0,32.0,3,12,1978.0,Вторичка,2.7,1 раздельный,На улицу и двор,11000000
https://www.cian.ru/sale/flat/255974058/,Саларьево,40.0,1.0,35.4,18.3,1,3,2017.0,Вторичка,,1 совмещенный,Во двор,4400000
https://www.cian.ru/sale/flat/240321412/,Стахановская,10.0,2.0,62.0,,8,19,,Вторичка,,"1 совмещенный, 1 раздельный",,14500000
https://www.cian.ru/sale/flat/200828644/,Минская,3.0,4.0,144.2,110.0,22,38,,Вторичка,3.2,2 раздельных,На улицу,89900000
https://www.cian.ru/sale/flat/255828355/,,,1.0,35.2,,1,3,2021.0,Новостройка,,,,4294400
https://www.cian.ru/sale/flat/255951590/,Деловой центр,2.0,3.0,222.2,175.0,39,75,2010.0,Вторичка Апартаменты,,"2 совмещенных, 1 раздельный",На улицу,150000000
https://www.cian.ru/sale/flat/255384993/,Братиславская,2.0,2.0,71.0,,14,23,2001.0,Вторичка,,,,16500000
https://www.cian.ru/sale/flat/201331972/,Щукинская,11.0,,310.0,,5,35,2001.0,Вторичка,3.0,4 совмещенных,Во двор,100000000
https://www.cian.ru/sale/flat/251988190/,Борисово,2.0,1.0,40.0,20.0,8,17,1996.0,Вторичка,2.64,,,10300000
https://www.cian.ru/sale/flat/256280252/,Алма-Атинская,1.0,2.0,51.0,31.0,2,17,1997.0,Вторичка,,,Во двор,12800000
https://www.cian.ru/sale/flat/212884993/,Верхние котлы,7.0,4.0,101.7,67.0,9,18,2006.0,,,,,26600000
https://www.cian.ru/sale/flat/241370230/,Лубянка,2.0,4.0,299.0,189.0,3,5,,Вторичка Апартаменты,4.0,4 раздельных,На улицу и двор,444823800
https://www.cian.ru/sale/flat/255566472/,Раменки,2.0,1.0,55.0,30.0,3,23,2014.0,Вторичка,3.0,1 совмещенный,,20350000
https://www.cian.ru/sale/flat/255821644/,Арбатская,,5.0,136.0,,2,10,,Вторичка,,2 раздельных,,69900000
https://www.cian.ru/sale/flat/244696337/,Ольховая,13.0,1.0,39.7,,1,16,2023.0,Новостройка,2.7,,,6232900
https://www.cian.ru/sale/flat/241453119/,Владыкино,3.0,1.0,18.4,,14,16,1980.0,Вторичка Апартаменты,,1 раздельный,Во двор,4100000
https://www.cian.ru/sale/flat/250910909/,Парк Победы,5.0,,721.0,500.0,15,19,,Вторичка,,,Во двор,600000000
https://www.cian.ru/sale/flat/256470447/,Домодедовская,10.0,1.0,33.9,,2,9,1977.0,Вторичка,2.64,1 совмещенный,Во двор,8300000
https://www.cian.ru/sale/flat/248916292/,Международная,4.0,2.0,85.0,70.0,65,85,,Вторичка Апартаменты,,"1 совмещенный, 1 раздельный",На улицу,51499999
https://www.cian.ru/sale/flat/256472455/,Белорусская,10.0,1.0,35.7,18.6,10,10,1975.0,Вторичка,,2 раздельных,На улицу,15500000
https://www.cian.ru/sale/flat/229471379/,Выставочная,3.0,2.0,67.5,,44,68,2020.0,Новостройка Апартаменты,,1 совмещенный,На улицу,38475000
https://www.cian.ru/sale/flat/228323752/,Тверская,11.0,,346.8,,2,6,1900.0,Вторичка,,4 совмещенных,На улицу,292842335
https://www.cian.ru/sale/flat/255382375/,Коммунарка,17.0,1.0,27.6,,4,16,2021.0,Вторичка,2.7,,На улицу,6400000
https://www.cian.ru/sale/flat/222248030/,Фрунзенская,8.0,3.0,148.8,44.3,4,12,,Вторичка,3.6,"2 совмещенных, 1 раздельный",Во двор,116963920
https://www.cian.ru/sale/flat/243621686/,Полянка,2.0,4.0,143.0,,4,11,2007.0,Вторичка,,2 совмещенных,На улицу и двор,91900000
https://www.cian.ru/sale/flat/232916246/,Стахановская,2.0,1.0,38.5,14.6,23,23,2022.0,Новостройка,,1 совмещенный,,10799250
https://www.cian.ru/sale/flat/256424231/,Новодачная,2.0,1.0,38.0,20.0,13,14,2008.0,Вторичка,2.74,1 совмещенный,На улицу,10200000
https://www.cian.ru/sale/flat/256385237/,Крестьянская застава,10.0,2.0,80.0,40.0,7,18,,Вторичка,2.7,2 совмещенных,На улицу и двор,32000000
https://www.cian.ru/sale/flat/253690943/,Новокузнецкая,2.0,,132.4,97.0,2,4,1900.0,Вторичка,2.85,2 раздельных,Во двор,44000000
https://www.cian.ru/sale/flat/255832778/,Международная,5.0,3.0,100.0,64.0,47,47,2020.0,Вторичка Апартаменты,,2 раздельных,,52000000
https://www.cian.ru/sale/flat/235674854/,Парк Культуры,9.0,4.0,249.3,,2,6,,Вторичка,,2 раздельных,,407755150
https://www.cian.ru/sale/flat/256153554/,,,2.0,39.75,,3,14,2021.0,Вторичка,3.2,,,7000000
https://www.cian.ru/sale/flat/170219170/,Крылатское,9.0,,537.0,363.9,10,13,1998.0,Вторичка Пентхаус,3.0,4 совмещенных,На улицу и двор,79000000
https://www.cian.ru/sale/flat/229133112/,Фрунзенская,13.0,4.0,250.0,198.0,2,10,2007.0,Вторичка,3.2,3 совмещенных,Во двор,286355321
https://www.cian.ru/sale/flat/252038200/,Аннино,40.0,3.0,64.0,47.0,1,5,1973.0,Вторичка,,1 раздельный,На улицу и двор,5900000
https://www.cian.ru/sale/flat/253587366/,Парк Культуры,10.0,,413.0,278.8,5,6,2004.0,Вторичка Пентхаус,3.5,,На улицу и двор,813000000
https://www.cian.ru/sale/flat/237203119/,Кропоткинская,4.0,,200.0,68.0,7,8,1914.0,Вторичка,,,Во двор,92671625
https://www.cian.ru/sale/flat/219009669/,Бауманская,5.0,2.0,90.5,,6,10,2015.0,Вторичка Апартаменты,,"2 совмещенных, 2 раздельных",На улицу,35200000
https://www.cian.ru/sale/flat/221825888/,Бауманская,20.0,1.0,42.3,11.6,14,15,2021.0,Новостройка,,1 совмещенный,Во двор,17500000
https://www.cian.ru/sale/flat/254411402/,Деловой центр,2.0,3.0,218.1,,21,75,2010.0,Вторичка Апартаменты,,"2 совмещенных, 1 раздельный",На улицу,80000000
https://www.cian.ru/sale/flat/153804318/,Лухмановская,17.0,1.0,39.0,20.0,3,17,2007.0,Вторичка,2.74,1 совмещенный,Во двор,8400000
https://www.cian.ru/sale/flat/238649004/,Ботанический сад,1.0,1.0,20.0,20.0,20,25,2020.0,Новостройка Апартаменты,,,,6600000
https://www.cian.ru/sale/flat/247716905/,Некрасовка,5.0,1.0,33.0,16.0,16,17,2019.0,Вторичка,,1 совмещенный,Во двор,6950000
https://www.cian.ru/sale/flat/254805945/,Авиамоторная,21.0,1.0,13.8,11.1,4,4,,Вторичка Апартаменты,,1 совмещенный,На улицу,3588000
https://www.cian.ru/sale/flat/250137414/,Спортивная,8.0,4.0,173.0,,4,7,2015.0,Вторичка,,3 совмещенных,,230863552
https://www.cian.ru/sale/flat/159067695/,Полежаевская,10.0,4.0,94.0,64.2,5,17,2001.0,Вторичка,,1 раздельный,Во двор,27000000
https://www.cian.ru/sale/flat/229664505/,Крылатское,7.0,,310.0,,2,2,2002.0,Вторичка,3.0,3 совмещенных,Во двор,407755150
https://www.cian.ru/sale/flat/256463735/,Ольховая,18.0,2.0,72.5,45.0,7,8,2013.0,Вторичка,3.1,1 совмещенный,На улицу,20000000
https://www.cian.ru/sale/flat/249254588/,Свиблово,6.0,1.0,37.0,21.1,7,26,2021.0,Новостройка,3.3,1 совмещенный,Во двор,6825000
https://www.cian.ru/sale/flat/208337660/,Молодежная,13.0,4.0,105.0,61.8,20,21,2020.0,Новостройка,,,,26800000
https://www.cian.ru/sale/flat/239000741/,Арбатская,10.0,2.0,170.0,,2,7,2011.0,Вторичка,,,,441116935
https://www.cian.ru/sale/flat/255841421/,Профсоюзная,2.0,1.0,35.8,14.4,1,17,,Вторичка,,1 совмещенный,Во двор,13000000
https://www.cian.ru/sale/flat/251687404/,Некрасовка,19.0,1.0,24.0,16.6,2,17,2018.0,Вторичка,2.6,1 совмещенный,,3900000
https://www.cian.ru/sale/flat/247523657/,Минская,15.0,5.0,287.0,,2,12,,Вторичка,,"3 совмещенных, 1 раздельный",Во двор,333618000
https://www.cian.ru/sale/flat/243709886/,Фрунзенская,11.0,,310.2,165.0,5,14,,Вторичка,,1 совмещенный,,235812474
https://www.cian.ru/sale/flat/256473923/,Первомайская,8.0,3.0,94.3,63.0,3,9,1957.0,Вторичка,3.0,1 раздельный,,20000000
https://www.cian.ru/sale/flat/256458573/,Царицыно,4.0,2.0,55.0,33.0,3,17,1993.0,Вторичка,2.64,1 раздельный,Во двор,11500000
https://www.cian.ru/sale/flat/255057774/,,,1.0,42.69,19.4,3,4,,Вторичка,,1 совмещенный,Во двор,5300000
https://www.cian.ru/sale/flat/253767073/,Лефортово,2.0,3.0,87.66,,8,18,2021.0,Новостройка,,,,23057210
https://www.cian.ru/sale/flat/211174372/,ВДНХ,12.0,3.0,128.0,56.0,8,13,,Вторичка,3.4,1 раздельный,,65000000
https://www.cian.ru/sale/flat/252499244/,Воробьевы горы,4.0,2.0,54.0,,3,41,2023.0,Новостройка,,1 совмещенный,Во двор,21400000
https://www.cian.ru/sale/flat/252115876/,Пушкинская,,,565.0,479.0,7,8,,Вторичка,,4 раздельных,,865093200
https://www.cian.ru/sale/flat/250190787/,Тверская,11.0,,348.0,220.0,2,2,,Вторичка Апартаменты,3.2,"2 совмещенных, 4 раздельных",Во двор,778500000
https://www.cian.ru/sale/flat/256497926/,Савеловская,16.0,2.0,40.0,,7,9,1965.0,Вторичка,2.64,1 совмещенный,На улицу,12490000
https://www.cian.ru/sale/flat/204349502/,Бибирево,6.0,1.0,35.5,19.1,15,16,1977.0,Вторичка,2.64,1 совмещенный,Во двор,10200000
https://www.cian.ru/sale/flat/254141298/,Щелковская,20.0,2.0,44.9,30.7,2,5,,Вторичка,,1 совмещенный,Во двор,9000000
https://www.cian.ru/sale/flat/237871690/,Смоленская,3.0,3.0,110.0,88.0,6,7,,Вторичка Апартаменты,,2 совмещенных,На улицу и двор,110000000
https://www.cian.ru/sale/flat/256385236/,Хорошевская,4.0,5.0,217.6,104.9,3,22,1999.0,Вторичка,,3 совмещенных,На улицу и двор,50500000
https://www.cian.ru/sale/flat/256410146/,Коломенская,10.0,2.0,54.2,,12,17,1992.0,Вторичка,2.64,,На улицу,13200000
https://www.cian.ru/sale/flat/255842862/,Рассказовка,1.0,1.0,49.1,18.0,23,23,2021.0,Новостройка,,1 совмещенный,На улицу,8700000
https://www.cian.ru/sale/flat/238399218/,Крылатское,1.0,3.0,74.4,,1,17,1984.0,Вторичка,2.64,1 раздельный,Во двор,19600000
https://www.cian.ru/sale/flat/255301126/,Комсомольская,60.0,1.0,33.0,18.0,8,9,1974.0,Вторичка,,1 совмещенный,На улицу,6150000
https://www.cian.ru/sale/flat/256414941/,Балтийская,20.0,2.0,47.1,29.0,5,14,1971.0,Вторичка,2.64,1 раздельный,На улицу,10500000
https://www.cian.ru/sale/flat/256411774/,Щелковская,7.0,2.0,63.5,35.0,17,31,2020.0,Вторичка,2.8,1 раздельный,,14400000
https://www.cian.ru/sale/flat/254633973/,Верхние Лихоборы,1.0,4.0,130.1,,2,24,2021.0,Новостройка,2.8,,,24068500
https://www.cian.ru/sale/flat/249097716/,Маяковская,1.0,4.0,83.0,48.0,5,7,1913.0,Вторичка,,1 раздельный,Во двор,37500000
https://www.cian.ru/sale/flat/256213424/,Силикатная,4.0,1.0,30.6,14.3,14,16,2022.0,Новостройка,2.8,1 совмещенный,,6446686
